# nucid	mass_u	uncertainty_u	AME2020 ground states
120240000	23.985041689	1.3e-08
120250000	24.985836966	5e-08
120260000	25.982592972	3.1e-08
120270000	26.984340647	5e-08
120280000	27.983875426	2.8e-07
120290000	28.988607163	3.69e-07
120300000	29.990465454	1.39e-06
120310000	30.996648232	3.3e-06
120320000	31.999110138	3.5e-06
120330000	33.005327862	2.86e-06
120340000	34.008935455	7.4e-06
120350000	35.016790000	0.000289
120360000	36.021879000	0.000741
120370000	37.030286265	0.00075
120380000	38.036580	0.00054
120390000	39.045921	0.000551
120400000	40.053194	0.000537
120410000	41.062373	0.000537
130210000	21.029082	0.000644
130220000	22.019540	0.00043
130230000	23.007244351	3.7e-07
130240000	23.999947598	2.44e-07
130250000	24.990428308	6.9e-08
130260000	25.986891876	7.1e-08
130270000	26.981538408	5e-08
130280000	27.981910009	5.2e-08
130290000	28.980453164	3.7e-07
130300000	29.982969171	2.08e-06
130310000	30.983949754	2.4e-06
130320000	31.988084338	7.7e-06
130330000	32.990877685	7.5e-06
130340000	33.996781924	2.26e-06
130350000	34.999759816	7.9e-06
130360000	36.006388000	0.00016
130370000	37.010531000	0.000193
130380000	38.017681	0.000161
130390000	39.023070	0.000322
130400000	40.030940	0.000322
130410000	41.037134	0.000429
130420000	42.045078	0.000537
130430000	43.051820	0.000644
140220000	22.036114	0.000537
140230000	23.025711	0.000537
140240000	24.011535430	2.09e-05
140250000	25.004108798	1.07e-05
140260000	25.992333818	1.15e-07
140270000	26.986704687	1.15e-07
140280000	27.97692653442	5.5e-10
140290000	28.97649466434	6e-10
140300000	29.973770137	2.3e-08
140310000	30.975363196	4.6e-08
140320000	31.974151538	3.2e-07
140330000	32.977976964	7.5e-07
140340000	33.978538045	8.6e-07
140350000	34.984550111	3.85e-05
140360000	35.986649271	7.71e-05
140370000	36.992945191	0.000122
140380000	37.995523000	0.000112
140390000	39.002491000	0.000145
140400000	40.006083641	0.000131
140410000	41.014171	0.000322
140420000	42.018078	0.000322
140430000	43.026119	0.000429
140440000	44.031466	0.000537
140450000	45.039818	0.000644
150240000	24.036522	0.000537
150250000	25.021675	0.000429
150260000	26.011780	0.00021
150270000	26.999292499	9.66e-06
150280000	27.992326460	1.23e-06
150290000	28.981800368	3.85e-07
150300000	29.978313490	6.9e-08
150310000	30.97376199768	8e-10
150320000	31.973907643	4.2e-08
150330000	32.971725692	1.17e-06
150340000	33.973645886	8.7e-07
150350000	34.973314045	2e-06
150360000	35.978259610	1.41e-05
150370000	36.979606942	4.07e-05
150380000	37.984303105	7.79e-05
150390000	38.986285865	0.000121
150400000	39.991262221	8.98e-05
150410000	40.994654000	0.000129
150420000	42.001172140	0.000102
150430000	43.005411	0.000322
150440000	44.011927	0.000429
150450000	45.017134	0.000537
150460000	46.024520	0.000537
150470000	47.030929	0.000644
160260000	26.029716	0.000644
160270000	27.018777	0.00043
160280000	28.004372762	0.000172
160290000	28.996678000	1.4e-05
160300000	29.984906770	2.21e-07
160310000	30.979557002	2.46e-07
160320000	31.97207117354	1.41e-09
160330000	32.97145890862	1.44e-09
160340000	33.967867011	4.7e-08
160350000	34.969032321	4.3e-08
160360000	35.967080692	2.01e-07
160370000	36.971125500	2.12e-07
160380000	37.971163300	7.7e-06
160390000	38.975133850	5.37e-05
160400000	39.975482561	4.27e-06
160410000	40.979593451	4.4e-06
160420000	41.981065100	3e-06
160430000	42.986907635	5.33e-06
160440000	43.990118846	5.6e-06
160450000	44.996414	0.000322
160460000	46.000687	0.000429
160470000	47.007730	0.000429
160480000	48.013301	0.000537
160490000	49.021891	0.000626
170280000	28.030349	0.000537
170290000	29.015053	0.000203
170300000	30.005018333	2.56e-05
170310000	30.992448097	3.7e-06
170320000	31.985684605	6.03e-07
170330000	32.977451988	4.19e-07
170340000	33.973762490	5.2e-08
170350000	34.968852694	3.8e-08
170360000	35.968306822	3.8e-08
170370000	36.965902573	5.5e-08
170380000	37.968010408	1.05e-07
170390000	38.968008151	1.86e-06
170400000	39.970415466	3.44e-05
170410000	40.970684525	7.38e-05
170420000	41.973342000	6.4e-05
170430000	42.974063700	6.64e-05
170440000	43.978014918	9.19e-05
170450000	44.980394353	0.000146
170460000	45.985254926	0.000104
170470000	46.989715	0.000215
170480000	47.995405	0.000537
170490000	49.000794	0.000429
170500000	50.008266	0.000429
170510000	51.015341	0.000751
170520000	52.024004	0.000751
180290000	29.040761	0.000471
180300000	30.023694	0.000192
180310000	31.012158	0.000215
180320000	31.997637824	1.9e-06
180330000	32.989925545	4.3e-07
180340000	33.980270092	8.3e-08
180350000	34.975257719	7.3e-07
180360000	35.967545106	2.8e-08
180370000	36.966776301	2.21e-07
180380000	37.962732102	2.09e-07
180390000	38.964313037	5.37e-06
180400000	39.96238312204	2.34e-09
180410000	40.964500570	3.72e-07
180420000	41.963045737	6.2e-06
180430000	42.965636056	5.7e-06
180440000	43.964923814	1.7e-06
180450000	44.968039731	5.5e-07
180460000	45.968039244	2.5e-06
180470000	46.972767112	1.3e-06
180480000	47.976001000	1.8e-05
180490000	48.981685	0.000429
180500000	49.985797	0.000537
180510000	50.993033	0.000429
180520000	51.998519	0.000644
180530000	53.007290	0.00075
180540000	54.013484	0.000859
190310000	31.036780	0.000322
190320000	32.023607	0.000429
190330000	33.008095	0.000215
190340000	33.998690	0.00021
190350000	34.988005406	5.5e-07
190360000	35.981301887	3.49e-07
190370000	36.973375890	1e-07
190380000	37.969081114	2.09e-07
190390000	38.96370648482	4.89e-09
190400000	39.963998165	6e-08
190410000	40.96182525611	4.03e-09
190420000	41.962402305	1.13e-07
190430000	42.960734701	4.4e-07
190440000	43.961586984	4.5e-07
190450000	44.960691491	5.6e-07
190460000	45.961981584	7.8e-07
190470000	46.961661612	1.5e-06
190480000	47.965341184	8.3e-07
190490000	48.968210753	8.6e-07
190500000	49.972380015	8.3e-06
190510000	50.975828664	1.4e-05
190520000	51.981602000	3.6e-05
190530000	52.986800000	0.00012
190540000	53.994471	0.000429
190550000	55.000505	0.000537
190560000	56.008567	0.000644
190570000	57.015169	0.000644
190580000	58.023543	0.000751
190590000	59.030864	0.000859
200330000	33.033312	0.000429
200340000	34.015985	0.000322
200350000	35.005572	0.000215
200360000	35.993074388	4.29e-05
200370000	36.985897849	6.8e-07
200380000	37.976319223	2.08e-07
200390000	38.970710811	6.4e-07
200400000	39.962590850	2.2e-08
200410000	40.962277905	1.47e-07
200420000	41.958617780	1.59e-07
200430000	42.958766381	2.44e-07
200440000	43.955481489	3.48e-07
200450000	44.956186270	3.92e-07
200460000	45.953687726	2.4e-06
200470000	46.954541134	2.38e-06
200480000	47.952522654	1.8e-08
200490000	48.955662625	1.9e-07
200500000	49.957499215	1.7e-06
200510000	50.960995663	5.6e-07
200520000	51.963213646	7.2e-07
200530000	52.968451000	4.7e-05
200540000	53.972989000	5.2e-05
200550000	54.979978000	0.000172
200560000	55.985496000	0.000268
200570000	56.992958	0.000429
200580000	57.998357	0.000537
200590000	59.006237	0.000644
200600000	60.011809	0.000751
200610000	61.020408	0.000859
210350000	35.029093	0.000429
210360000	36.017338	0.000322
210370000	37.004058	0.000322
210380000	37.995438	0.000215
210390000	38.984784953	2.58e-05
210400000	39.977967275	3.04e-06
210410000	40.969251163	8.3e-08
210420000	41.965516686	1.65e-07
210430000	42.961150425	2e-06
210440000	43.959402818	1.88e-06
210450000	44.955907051	7.12e-07
210460000	45.955167034	7.2e-07
210470000	46.952402444	2.07e-06
210480000	47.952222903	5.31e-06
210490000	48.950013159	2.43e-06
210500000	49.952187437	2.7e-06
210510000	50.953568838	2.7e-06
210520000	51.956496170	3.3e-06
210530000	52.958379173	1.9e-05
210540000	53.963029359	1.5e-05
210550000	54.966889637	6.7e-05
210560000	55.972607611	0.000279
210570000	56.977048000	0.000193
210580000	57.983382000	0.000204
210590000	58.988374000	0.000268
210600000	59.995115	0.000537
210610000	61.000537	0.000644
210620000	62.007848	0.000644
210630000	63.014031	0.000751
220370000	37.027021	0.000429
220380000	38.012206	0.000322
220390000	39.002684	0.000215
220400000	39.990345146	7.33e-05
220410000	40.983148000	3e-05
220420000	41.973049369	2.89e-07
220430000	42.968528420	6.14e-06
220440000	43.959689936	7.51e-07
220450000	44.958120758	8.97e-07
220460000	45.952626356	9.7e-08
220470000	46.951757491	8.5e-08
220480000	47.947940677	7.9e-08
220490000	48.947864391	8.4e-08
220500000	49.944785622	8.8e-08
220510000	50.946609468	5.19e-07
220520000	51.946883509	2.95e-06
220530000	52.949670714	3.1e-06
220540000	53.950892000	1.7e-05
220550000	54.955091000	3.1e-05
220560000	55.957677675	0.000108
220570000	56.963068098	0.000221
220580000	57.966808519	0.000197
220590000	58.972217	0.000322
220600000	59.976275000	0.000258
220610000	60.982426	0.000322
220620000	61.986903	0.000429
220630000	62.993709	0.000537
220640000	63.998411	0.000644
220650000	65.005593	0.000751
230390000	39.024230	0.000429
230400000	40.013387	0.000322
230410000	41.000333	0.000215
230420000	41.991820	0.00021
230430000	42.980766000	4.6e-05
230440000	43.974440977	7.8e-06
230450000	44.965768498	9.26e-07
230460000	45.960197389	1.43e-07
