# parent_GNDS	progeny_GNDS	bf	mode
# Per-branch daughters from ENDF/B-VIII.0 decay tapes (MF8/MT457 NDK
# records: RTYP decay-mode code, RFS daughter state flag, BR branching
# fraction). RTYP digits apply in emission order (ENDF-102 8.4; OpenMC
# decay.py digit table): beta- Z+1, EC/beta+ Z-1, alpha Z-2/A-4, IT
# unchanged, delayed neutrons/protons subtract emitted nucleons; the
# mode token is the initial event. SF/fission-family branches (any
# digit 6) and unknown-origin branches (RTYP 10) are dropped, so kept
# branches of strong SF emitters sum to 1-BR(SF); depletion matrices
# skip sf gains. Tapes with zero half-life or stable flags yield no
# rows (Te123 stays absent: effectively stable in this evaluation).
# Basis note: this table and half_life.tsv use ENDF/B-VIII.0 while
# decay_energy.tsv stays on ENDF/B-VII.1 (different sublibrary vintages).
# Screening-level only: use evaluated libraries for transport.
# Regenerate: python3 scripts/gen-nuclear-data.py --endf-decay8 <dir> --out <dir>.
Bi207	Pb207	1	ec/beta+
Bi208	Pb208	1	ec/beta+
Bi208_m1	Bi208	1	IT
Bi209	Tl205	1	alpha
Bi210	Po210	0.999999	beta-
Bi210	Tl206	1.32e-06	alpha
Bi210_m1	Tl206	1	alpha
Bi211	Po211	0.00276	beta-
Bi211	Tl207	0.99724	alpha
Bi212	Po212	0.6406	beta-
Bi212	Tl208	0.3594	alpha
Bi212_m1	Pb208	0.3	beta-
Bi212_m1	Po212	0.03	beta-
Bi212_m1	Tl208	0.67	alpha
Bi212_m2	Po212	1	beta-
Bi213	Po213	0.978	beta-
Bi213	Tl209	0.022	alpha
Bi214	Po214	0.99979	beta-
Bi214	Tl210	0.00021	alpha
Bi215	Po215	1	beta-
Bi215_m1	Bi215	0.5	IT
Bi215_m1	Po215	0.5	beta-
Bi216	Po216	1	beta-
Bi217	Po217	1	beta-
Bi218	Po218	1	beta-
Bk235	Am231	0.5	alpha
Bk235	Cm235	0.5	ec/beta+
Bk237	Am233	0.5	alpha
Bk237	Cm237	0.5	ec/beta+
Bk238	Cm238	0.99952	ec/beta+
Bk240	Cm240	0.99998	ec/beta+
Bk241	Am237	0.5	alpha
Bk241	Cm241	0.5	ec/beta+
Bk242	Cm242	1	ec/beta+
Bk243	Am239	0.0015	alpha
Bk243	Cm243	0.9985	ec/beta+
Bk244	Am240	6.00024e-05	alpha
Bk244	Cm244	0.99994	ec/beta+
Bk245	Am241	0.0012	alpha
Bk245	Cm245	0.9988	ec/beta+
Bk246	Cm246	1	ec/beta+
Bk247	Am243	1	alpha
Bk248	Am244	1	alpha
Bk248_m1	Cf248	0.7	beta-
Bk248_m1	Cm248	0.3	ec/beta+
Bk249	Am245	1.45e-05	alpha
Bk249	Cf249	0.999985	beta-
Bk250	Cf250	1	beta-
Bk251	Cf251	1	beta-
Bk253	Cf253	1	beta-
Bk254	Cf254	1	beta-
Br67	Se66	1	p
Br68	Se67	1	p
Br69	Se68	1	p
Br70	Se70	1	ec/beta+
Br70_m1	Se70	1	ec/beta+
Br71	Se71	1	ec/beta+
Br72	Se72	1	ec/beta+
Br72_m1	Br72	1	IT
Br73	Se73	0.00111617	ec/beta+
Br73	Se73_m1	0.998884	ec/beta+
Br74	Se74	1	ec/beta+
Br74_m1	Se74	1	ec/beta+
Br75	Se75	1	ec/beta+
Br76	Se76	1	ec/beta+
Br76_m1	Br76	0.997	IT
Br76_m1	Se76	0.003	ec/beta+
Br77	Se77	1	ec/beta+
Br77_m1	Br77	1	IT
Br78	Se78	1	ec/beta+
Br79_m1	Br79	1	IT
Br80	Kr80	0.917	beta-
Br80	Se80	0.083	ec/beta+
Br80_m1	Br80	1	IT
Br82	Kr82	1	beta-
Br82_m1	Br82	0.976	IT
Br82_m1	Kr82	0.024	beta-
Br83	Kr83	0.0002403	beta-
Br83	Kr83_m1	0.99976	beta-
Br84	Kr84	1	beta-
Br84_m1	Kr84	1	beta-
Br85	Kr85	0.0016262	beta-
Br85	Kr85_m1	0.998374	beta-
Br86	Kr86	1	beta-
Br87	Kr86	0.026	beta-
Br87	Kr87	0.974	beta-
Br88	Kr87	0.0658	beta-
Br88	Kr88	0.9342	beta-
Br89	Kr88	0.138	beta-
Br89	Kr89	0.862	beta-
Br90	Kr89	0.252	beta-
Br90	Kr90	0.748	beta-
Br91	Kr91	1	beta-
Br92	Kr90	3.5718e-05	beta-
Br92	Kr91	0.135544	beta-
Br92	Kr92	0.86442	beta-
Br93	Kr91	3.2371e-06	beta-
Br93	Kr92	0.266207	beta-
Br93	Kr93	0.73379	beta-
Br94	Kr92	0.022517	beta-
Br94	Kr93	0.846593	beta-
Br94	Kr94	0.13089	beta-
Br95	Kr92	1.1664e-12	beta-
Br95	Kr93	0.0045933	beta-
Br95	Kr94	0.993737	beta-
Br95	Kr95	0.00167	beta-
Br96	Kr93	1.4177e-06	beta-
Br96	Kr94	0.0611596	beta-
Br96	Kr95	0.51612	beta-
Br96	Kr96	0.422718	beta-
Br97	Kr94	0.00022715	beta-
Br97	Kr95	0.0484878	beta-
Br97	Kr96	0.951285	beta-
C10	B10	1	ec/beta+
C11	B11	1	ec/beta+
C14	N14	1	beta-
C15	N15	1	beta-
C16	N15	0.99	beta-
C16	N16	0.01	beta-
C17	N16	0.32	beta-
C17	N17	0.68	beta-
C18	N17	0.315	beta-
C18	N18	0.685	beta-
C19	N18	0.61	beta-
C19	N19	0.39	beta-
C20	N19	0.72	beta-
C20	N20	0.28	beta-
C21	C20	1	n
C22	N20	0.37	beta-
C22	N21	0.61	beta-
C22	N22	0.02	beta-
C8	Be6	1	p
C9	Be8	0.616	ec/beta+
C9	Li5	0.384	ec/beta+
Ca34	K33	1	p
Ca35	Ar34	0.957	ec/beta+
Ca35	Cl33	0.042	ec/beta+
Ca35	K35	0.001	ec/beta+
Ca36	Ar35	0.543	ec/beta+
Ca36	K36	0.457	ec/beta+
Ca37	Ar36	0.821	ec/beta+
Ca37	K37	0.179	ec/beta+
Ca38	K38	0.0004017	ec/beta+
Ca38	K38_m1	0.999598	ec/beta+
Ca39	K39	1	ec/beta+
Ca41	K41	1	ec/beta+
Ca45	Sc45	0.999981	beta-
Ca45	Sc45_m1	1.9e-05	beta-
Ca47	Sc47	1	beta-
Ca48	Sc48	0.25	beta-
Ca48	Ti48	0.75	beta-
Ca49	Sc49	1	beta-
Ca50	Sc50	0.0035	beta-
Ca50	Sc50_m1	0.9965	beta-
Ca51	Sc51	1	beta-
Ca52	Sc51	0.02	beta-
Ca52	Sc52	0.98	beta-
Ca53	Sc52	0.3	beta-
Ca53	Sc53	0.7	beta-
Ca54	Sc54	1	beta-
Ca55	Sc55	1	beta-
Ca56	Sc56	1	beta-
Ca57	Sc56	0.5	beta-
Ca57	Sc57	0.5	beta-
Cd100	Ag100	1	ec/beta+
Cd101	Ag101	0.882799	ec/beta+
Cd101	Ag101_m1	0.117202	ec/beta+
Cd102	Ag102	0.0540157	ec/beta+
Cd102	Ag102_m1	0.945984	ec/beta+
Cd103	Ag103	1	ec/beta+
Cd104	Ag104	1	ec/beta+
Cd105	Ag105	1	ec/beta+
Cd107	Ag107	0.000638	ec/beta+
Cd107	Ag107_m1	0.999362	ec/beta+
Cd109	Ag109_m1	1	ec/beta+
Cd111_m1	Cd111	1	IT
Cd113	In113	1	beta-
Cd113_m1	Cd113	0.0014	IT
Cd113_m1	In113	0.9986	beta-
Cd115	In115	7e-07	beta-
Cd115	In115_m1	0.999999	beta-
Cd115_m1	In115	0.999894	beta-
Cd115_m1	In115_m1	0.0001058	beta-
Cd116	Sn116	1	beta-
Cd117	In117	0.0834207	beta-
Cd117	In117_m1	0.916579	beta-
Cd117_m1	In117	0.990063	beta-
Cd117_m1	In117_m1	0.0099373	beta-
Cd118	In118	1	beta-
Cd119	In119	0.0972575	beta-
Cd119	In119_m1	0.902743	beta-
Cd119_m1	In119	0.998187	beta-
Cd119_m1	In119_m1	0.0018127	beta-
Cd120	In120	1	beta-
Cd121	In121	0.325642	beta-
Cd121	In121_m1	0.674358	beta-
Cd121_m1	In121	1	beta-
Cd122	In122	1	beta-
Cd123	In123	0.309755	beta-
Cd123	In123_m1	0.690245	beta-
Cd123_m1	In123	0.983421	beta-
Cd123_m1	In123_m1	0.0165787	beta-
Cd124	In124	1	beta-
Cd125	In125	0.45857	beta-
Cd125	In125_m1	0.54143	beta-
Cd125_m1	In125	1	beta-
Cd126	In126	1	beta-
Cd127	In126	0.00055464	beta-
Cd127	In127	0.999445	beta-
Cd128	In127	0.0098411	beta-
Cd128	In128	0.990159	beta-
Cd129	In128	0.0025427	beta-
Cd129	In129	0.997457	beta-
Cd130	In129	0.035	beta-
Cd130	In130	0.965	beta-
Cd131	In129	7.7455e-10	beta-
Cd131	In130	0.68179	beta-
Cd131	In131	0.31821	beta-
Cd132	In130	0.001511	beta-
Cd132	In131	0.998489	beta-
Cd132	In132	4.01154e-17	beta-
Cd95	Ag95	0.5	ec/beta+
Cd95	Pd94	0.5	ec/beta+
Cd96	Ag96	1	ec/beta+
Cd97	Ag97	0.5	ec/beta+
Cd97	Pd96	0.5	ec/beta+
Cd98	Ag98	1	ec/beta+
Cd99	Ag99	0.998299	ec/beta+
Cd99	Pd98	0.0017	ec/beta+
Cd99	Rh95	1e-06	ec/beta+
Ce119	La119	1	ec/beta+
Ce120	La120	1	ec/beta+
Ce121	Ba120	0.01	ec/beta+
Ce121	La121	0.99	ec/beta+
Ce122	Ba121	0.5	ec/beta+
Ce122	La122	0.5	ec/beta+
Ce123	La123	1	ec/beta+
Ce124	La124	1	ec/beta+
Ce125	La125	1	ec/beta+
Ce126	La126	1	ec/beta+
Ce127	La127	1	ec/beta+
Ce127_m1	La127	1	ec/beta+
Ce128	La128	1	ec/beta+
Ce129	La129	1	ec/beta+
Ce130	La130	1	ec/beta+
Ce131	La131	1	ec/beta+
Ce131_m1	La131	1	ec/beta+
Ce132	La132	1	ec/beta+
Ce132_m1	Ce132	1	IT
Ce133	La133	1	ec/beta+
Ce133_m1	La133	1	ec/beta+
Ce134	La134	1	ec/beta+
Ce135	La135	1	ec/beta+
Ce135_m1	Ce135	1	IT
Ce137	La137	1	ec/beta+
Ce137_m1	Ce137	0.9921	IT
Ce137_m1	La137	0.0079	ec/beta+
Ce138_m1	Ce138	1	IT
Ce139	La139	1	ec/beta+
Ce139_m1	Ce139	1	IT
Ce141	Pr141	1	beta-
Ce143	Pr143	1	beta-
Ce144	Pr144	0.990452	beta-
Ce144	Pr144_m1	0.0095478	beta-
Ce145	Pr145	1	beta-
Ce146	Pr146	1	beta-
Ce147	Pr147	1	beta-
Ce148	Pr148	1	beta-
Ce149	Pr149	1	beta-
Ce150	Pr150	1	beta-
Ce151	Pr151	1	beta-
Ce152	Pr152	1	beta-
Ce153	Pr152	8.3773e-05	beta-
Ce153	Pr153	0.999916	beta-
Ce154	Pr153	0.0001431	beta-
Ce154	Pr154	0.999857	beta-
Ce155	Pr154	0.0011483	beta-
Ce155	Pr155	0.998852	beta-
Ce156	Pr155	0.006279	beta-
Ce156	Pr156	0.993721	beta-
Ce157	Pr156	0.017793	beta-
Ce157	Pr157	0.982207	beta-
Cf239	Bk239	0.5	ec/beta+
Cf239	Cm235	0.5	alpha
Cf240	Cm236	0.98	alpha
Cf241	Bk241	0.75	ec/beta+
Cf241	Cm237	0.25	alpha
Cf242	Bk242	0.19998	ec/beta+
Cf242	Cm238	0.79992	alpha
Cf243	Bk243	0.86	ec/beta+
Cf243	Cm239	0.14	alpha
Cf244	Cm240	1	alpha
Cf245	Bk245	0.64	ec/beta+
Cf245	Cm241	0.36	alpha
Cf246	Cm242	0.999998	alpha
Cf247	Bk247	0.99965	ec/beta+
Cf247	Cm243	0.00035	alpha
Cf248	Cm244	0.999971	alpha
Cf249	Cm245	1	alpha
Cf250	Cm246	0.99923	alpha
Cf251	Cm247	1	alpha
Cf252	Cm248	0.96908	alpha
Cf253	Cm249	0.0031	alpha
Cf253	Es253	0.9969	beta-
Cf254	Cm250	0.0031	alpha
Cf255	Es255	1	beta-
Cf256	Cm252	1e-09	alpha
Cl28	S27	1	p
Cl29	S28	1	p
Cl30	S29	1	p
Cl31	P30	0.007	ec/beta+
Cl31	S31	0.993	ec/beta+
Cl32	P31	0.0003	ec/beta+
Cl32	S32	0.9992	ec/beta+
Cl32	Si28	0.0005	ec/beta+
Cl33	S33	1	ec/beta+
Cl34	S34	1	ec/beta+
Cl34_m1	Cl34	0.446	IT
Cl34_m1	S34	0.554	ec/beta+
Cl36	Ar36	0.981	beta-
Cl36	S36	0.019	ec/beta+
Cl38	Ar38	1	beta-
Cl38_m1	Cl38	1	IT
Cl39	Ar39	1	beta-
Cl40	Ar40	1	beta-
Cl41	Ar41	1	beta-
Cl42	Ar42	1	beta-
Cl43	Ar43	1	beta-
Cl44	Ar43	0.08	beta-
Cl44	Ar44	0.92	beta-
Cl45	Ar44	0.24	beta-
Cl45	Ar45	0.76	beta-
Cl46	Ar45	0.6	beta-
Cl46	Ar46	0.4	beta-
Cl47	Ar47	1	beta-
Cl48	Ar48	1	beta-
Cl49	Ar49	1	beta-
Cl50	Ar50	1	beta-
Cl51	Ar51	1	beta-
Cm233	Am233	0.5	ec/beta+
Cm233	Pu229	0.5	alpha
Cm234	Am234	0.2	ec/beta+
Cm234	Pu230	0.4	alpha
Cm235	Am235	0.5	ec/beta+
Cm235	Pu231	0.5	alpha
Cm236	Am236	0.5	ec/beta+
Cm236	Pu232	0.5	alpha
Cm237	Am237	0.5	ec/beta+
Cm237	Pu233	0.5	alpha
Cm238	Am238	0.9	ec/beta+
Cm238	Pu234	0.1	alpha
Cm239	Am239	0.999001	ec/beta+
Cm239	Pu235	0.000999001	alpha
Cm240	Pu236	1	alpha
Cm241	Am241	0.99	ec/beta+
Cm241	Pu237	0.01	alpha
Cm242	Pu238	1	alpha
Cm243	Am243	0.0029	ec/beta+
Cm243	Pu239	0.9971	alpha
Cm244	Pu240	0.999999	alpha
Cm245	Pu241	1	alpha
Cm246	Pu242	0.999739	alpha
Cm247	Pu243	1	alpha
Cm248	Pu244	0.9161	alpha
Cm249	Bk249	1	beta-
Cm250	Bk250	0.08	beta-
Cm250	Pu246	0.18	alpha
Cm251	Bk251	1	beta-
Co49	Fe48	0.5	p
Co49	Fe49	0.5	ec/beta+
Co50	Fe50	0.46	ec/beta+
Co50	Mn49	0.54	ec/beta+
Co51	Fe51	1	ec/beta+
Co52	Fe52	1	ec/beta+
Co53	Fe53	1	ec/beta+
Co53_m1	Fe52	0.015	p
Co53_m1	Fe53	0.985	ec/beta+
Co54	Fe54	1	ec/beta+
Co54_m1	Fe54	1	ec/beta+
Co55	Fe55	1	ec/beta+
Co56	Fe56	1	ec/beta+
Co57	Fe57	1	ec/beta+
Co58	Fe58	1	ec/beta+
Co58_m1	Co58	1	IT
Co60	Ni60	1	beta-
Co60_m1	Co60	0.9976	IT
Co60_m1	Ni60	0.0024	beta-
Co61	Ni61	1	beta-
Co62	Ni62	1	beta-
Co62_m1	Co62	0.01	IT
Co62_m1	Ni62	0.99	beta-
Co63	Ni63	1	beta-
Co64	Ni64	1	beta-
Co65	Ni65	1	beta-
Co66	Ni66	1	beta-
Co67	Ni67	1	beta-
Co68	Ni68	1	beta-
Co68_m1	Ni68	1	beta-
Co69	Ni69	1	beta-
Co70	Ni70	1	beta-
Co70_m1	Ni70	1	beta-
Co71	Ni70	0.0261	beta-
Co71	Ni71	0.9739	beta-
Co72	Ni70	0.00019719	beta-
Co72	Ni71	0.0578168	beta-
Co72	Ni72	0.941986	beta-
Co73	Ni71	1.0121e-06	beta-
Co73	Ni72	0.053207	beta-
Co73	Ni73	0.946792	beta-
Co74	Ni72	0.0040098	beta-
Co74	Ni73	0.0887282	beta-
Co74	Ni74	0.907262	beta-
Co75	Ni73	0.00092415	beta-
Co75	Ni74	0.0706639	beta-
Co75	Ni75	0.928412	beta-
Cr42	V42	1	ec/beta+
Cr43	Ti42	0.23	ec/beta+
Cr43	V43	0.77	ec/beta+
Cr44	Ti43	0.07	ec/beta+
Cr44	V44	0.93	ec/beta+
Cr45	Ti44	0.344	ec/beta+
Cr45	V45	0.656	ec/beta+
Cr46	V46	1	ec/beta+
Cr47	V47	1	ec/beta+
Cr48	V48	1	ec/beta+
Cr49	V49	1	ec/beta+
Cr51	V51	1	ec/beta+
Cr55	Mn55	1	beta-
Cr56	Mn56	1	beta-
Cr57	Mn57	1	beta-
Cr58	Mn58	1	beta-
Cr59	Mn59	1	beta-
Cr60	Mn60	1	beta-
Cr61	Mn61	1	beta-
Cr62	Mn62	1	beta-
Cr63	Mn63	1	beta-
Cr64	Mn64	1	beta-
Cr65	Mn65	1	beta-
Cr66	Mn66	1	beta-
Cr67	Mn67	1	beta-
Cs112	Xe111	1	p
Cs113	Xe112	1	p
Cs114	I110	0.0002	alpha
Cs114	I113	0.087	ec/beta+
Cs114	Te110	0.0019	ec/beta+
Cs114	Xe114	0.9109	ec/beta+
Cs115	I114	0.0007	ec/beta+
Cs115	Xe115	0.9993	ec/beta+
Cs116	I115	0.028	ec/beta+
Cs116	Te112	0.0005	ec/beta+
Cs116	Xe116	0.9715	ec/beta+
Cs116_m1	I115	0.0051	ec/beta+
Cs116_m1	Te112	8e-05	ec/beta+
Cs116_m1	Xe116	0.99482	ec/beta+
Cs117	Xe117	1	ec/beta+
Cs117_m1	Xe117	1	ec/beta+
Cs118	I117	0.0004	ec/beta+
Cs118	Te114	2.4e-05	ec/beta+
Cs118	Xe118	0.999576	ec/beta+
Cs118_m1	I117	0.0004	ec/beta+
Cs118_m1	Te114	2.4e-05	ec/beta+
Cs118_m1	Xe118	0.999576	ec/beta+
Cs119	Xe119	1	ec/beta+
Cs119_m1	Xe119	1	ec/beta+
Cs120	I119	7e-08	ec/beta+
Cs120	Te116	2e-07	ec/beta+
Cs120	Xe120	1	ec/beta+
Cs120_m1	Xe120	1	ec/beta+
Cs121	Xe121	1	ec/beta+
Cs121_m1	Cs121	0.17	IT
Cs121_m1	Xe121	0.83	ec/beta+
Cs122	Xe122	1	ec/beta+
Cs122_m1	Cs122	1	IT
Cs122_m2	Xe122	1	ec/beta+
Cs123	Xe123	1	ec/beta+
Cs123_m1	Cs123	1	IT
Cs124	Xe124	1	ec/beta+
Cs124_m1	Cs124	1	IT
Cs125	Xe125	1	ec/beta+
Cs125_m1	Cs125	1	IT
Cs126	Xe126	1	ec/beta+
Cs127	Xe127	1	ec/beta+
Cs128	Xe128	1	ec/beta+
Cs129	Xe129	1	ec/beta+
Cs130	Ba130	0.016	beta-
Cs130	Xe130	0.984	ec/beta+
Cs130_m1	Cs130	0.9984	IT
Cs130_m1	Xe130	0.0016	ec/beta+
Cs131	Xe131	1	ec/beta+
Cs132	Ba132	0.0187	beta-
Cs132	Xe132	0.9813	ec/beta+
Cs134	Ba134	0.999997	beta-
Cs134	Xe134	3e-06	ec/beta+
Cs134_m1	Cs134	1	IT
Cs135	Ba135	1	beta-
Cs135_m1	Cs135	1	IT
Cs136	Ba136	0.889256	beta-
Cs136	Ba136_m1	0.110744	beta-
Cs136_m1	Ba136	0.5	beta-
Cs136_m1	Cs136	0.5	IT
Cs137	Ba137	0.0530055	beta-
Cs137	Ba137_m1	0.946994	beta-
Cs138	Ba138	1	beta-
Cs138_m1	Ba138	0.19	beta-
Cs138_m1	Cs138	0.81	IT
Cs139	Ba139	1	beta-
Cs140	Ba140	1	beta-
Cs141	Ba140	0.00035	beta-
Cs141	Ba141	0.99965	beta-
Cs142	Ba141	0.0009	beta-
Cs142	Ba142	0.9991	beta-
Cs143	Ba142	0.0164	beta-
Cs143	Ba143	0.9836	beta-
Cs144	Ba143	0.0303	beta-
Cs144	Ba144	0.9697	beta-
Cs144_m1	Ba144	1	beta-
Cs145	Ba144	0.147	beta-
Cs145	Ba145	0.853	beta-
Cs146	Ba145	0.142	beta-
Cs146	Ba146	0.858	beta-
Cs147	Ba146	0.285	beta-
Cs147	Ba147	0.715	beta-
Cs148	Ba146	0.00017256	beta-
Cs148	Ba147	0.218447	beta-
Cs148	Ba148	0.78138	beta-
Cs149	Ba147	4.0978e-07	beta-
Cs149	Ba148	0.68845	beta-
Cs149	Ba149	0.31155	beta-
Cs150	Ba148	0.0031092	beta-
Cs150	Ba149	0.838231	beta-
Cs150	Ba150	0.15866	beta-
Cs151	Ba149	0.0005224	beta-
Cs151	Ba150	0.858688	beta-
Cs151	Ba151	0.14079	beta-
Cu52	Ni51	1	p
Cu53	Ni52	0.5	p
Cu53	Ni53	0.5	ec/beta+
Cu54	Ni53	1	p
Cu55	Ni54	0.5	p
Cu55	Ni55	0.5	ec/beta+
Cu56	Ni56	1	ec/beta+
Cu57	Ni57	1	ec/beta+
Cu58	Ni58	1	ec/beta+
Cu59	Ni59	1	ec/beta+
Cu60	Ni60	1	ec/beta+
Cu61	Ni61	1	ec/beta+
Cu62	Ni62	1	ec/beta+
Cu64	Ni64	0.615	ec/beta+
Cu64	Zn64	0.385	beta-
Cu66	Zn66	1	beta-
Cu67	Zn67	1	beta-
Cu68	Zn68	1	beta-
Cu68_m1	Cu68	0.84	IT
Cu68_m1	Zn68	0.16	beta-
Cu69	Zn69	1	beta-
Cu70	Zn70	1	beta-
Cu70_m1	Cu70	0.48	IT
Cu70_m1	Zn70	0.52	beta-
Cu70_m2	Cu70	0.068	IT
Cu70_m2	Zn70	0.932	beta-
Cu71	Zn71	1	beta-
Cu72	Zn72	1	beta-
Cu73	Zn72	0.00029	beta-
Cu73	Zn73	0.99971	beta-
Cu74	Zn73	0.00075	beta-
Cu74	Zn74	0.99925	beta-
Cu75	Zn74	0.035	beta-
Cu75	Zn75	0.965	beta-
Cu76	Zn75	0.03	beta-
Cu76	Zn76	0.97	beta-
Cu76_m1	Zn76	1	beta-
Cu77	Zn76	0.175	beta-
Cu77	Zn77	0.825	beta-
Cu78	Zn76	0.0002166	beta-
Cu78	Zn77	0.370373	beta-
Cu78	Zn78	0.62941	beta-
Cu79	Zn78	0.55	beta-
Cu79	Zn79	0.45	beta-
Cu80	Zn78	0.062368	beta-
Cu80	Zn79	0.516392	beta-
Cu80	Zn80	0.42124	beta-
Cu81	Zn78	1.9234e-07	beta-
Cu81	Zn79	0.0503838	beta-
Cu81	Zn80	0.949616	beta-
Db255	Lr251	0.8	alpha
Db256	Lr252	0.639872	alpha
Db256	Rf256	0.359928	ec/beta+
Db257	Lr253	0.94	alpha
Db257_m1	Lr253	0.87	alpha
Db258	Lr254	0.663366	alpha
Db258	Rf258	0.326733	ec/beta+
Db258_m1	Rf258	1	ec/beta+
Db259	Lr255	1	alpha
Db260	Lr256	0.881951	alpha
Db260	Rf260	0.0243902	ec/beta+
Db261	Lr257	0.82	alpha
Db262	Lr258	0.67	alpha
Db263	Lr259	0.414141	alpha
Db263	Rf263	0.030303	ec/beta+
Db264	Lr260	1	alpha
Db265	Lr261	1	alpha
Ds267	Hs263	1	alpha
Ds268	Hs264	1	alpha
Ds269	Hs265	1	alpha
Ds270	Hs266	0.998	alpha
Ds270_m1	Ds270	0.3	IT
Ds270_m1	Hs266	0.7	alpha
Ds271	Hs267	1	alpha
Ds271_m1	Hs267	1	alpha
Ds273	Hs269	1	alpha
Ds279_m1	Hs275	0.1	alpha
Dy138	Tb138	1	ec/beta+
Dy139	Gd138	0.5	ec/beta+
Dy139	Tb139	0.5	ec/beta+
Dy140	Tb140	1	ec/beta+
Dy141	Tb141	1	ec/beta+
Dy142	Gd141	0.0006	ec/beta+
Dy142	Tb142	0.9994	ec/beta+
Dy143	Tb143	1	ec/beta+
Dy143_m1	Tb143	1	ec/beta+
Dy144	Tb144	1	ec/beta+
Dy145	Gd144	0.5	ec/beta+
Dy145	Tb145	0.5	ec/beta+
Dy145_m1	Gd144	0.5	ec/beta+
Dy145_m1	Tb145	0.5	ec/beta+
Dy146	Tb146	1	ec/beta+
Dy146_m1	Dy146	1	IT
Dy147	Tb147	1	ec/beta+
Dy147_m1	Dy147	0.35	IT
Dy147_m1	Tb147	0.65	ec/beta+
Dy148	Tb148	1	ec/beta+
Dy149	Tb149	1	ec/beta+
Dy149_m1	Dy149	0.993	IT
Dy149_m1	Tb149_m1	0.007	ec/beta+
Dy150	Gd146	0.36	alpha
Dy150	Tb150	0.64	ec/beta+
Dy151	Gd147	0.056	alpha
Dy151	Tb151	0.944	ec/beta+
Dy152	Gd148	0.001	alpha
Dy152	Tb152	0.999	ec/beta+
Dy153	Gd149	9.4e-05	alpha
Dy153	Tb153	0.999906	ec/beta+
Dy154	Gd150	1	alpha
Dy155	Tb155	1	ec/beta+
Dy157	Tb157	1	ec/beta+
Dy157_m1	Dy157	1	IT
Dy159	Tb159	1	ec/beta+
Dy165	Ho165	1	beta-
Dy165_m1	Dy165	0.9776	IT
Dy165_m1	Ho165	0.0224	beta-
Dy166	Ho166	1	beta-
Dy167	Ho167	1	beta-
Dy168	Ho168	1	beta-
Dy169	Ho169	1	beta-
Dy170	Ho170	1	beta-
Dy171	Ho171	1	beta-
Dy172	Ho172	1	beta-
Dy173	Ho173	1	beta-
Er143	Ho143	1	ec/beta+
Er144	Ho144	1	ec/beta+
Er146	Dy145	1	ec/beta+
Er147	Ho147	1	ec/beta+
Er147_m1	Ho147	1	ec/beta+
Er148	Ho148	1	ec/beta+
Er149	Dy148	0.07	ec/beta+
Er149	Ho149	0.93	ec/beta+
Er149_m1	Dy148	0.0017	ec/beta+
Er149_m1	Er149	0.035	IT
Er149_m1	Ho149	0.9633	ec/beta+
Er150	Ho150	1	ec/beta+
Er151	Ho151	1	ec/beta+
Er151_m1	Er151	0.953	IT
Er151_m1	Ho151	0.047	ec/beta+
Er152	Dy148	0.9	alpha
Er152	Ho152	0.1	ec/beta+
Er153	Dy149	0.53	alpha
Er153	Ho153	0.47	ec/beta+
Er154	Dy150	0.0047	alpha
Er154	Ho154	0.9953	ec/beta+
Er155	Dy151	0.0002	alpha
Er155	Ho155	0.9998	ec/beta+
Er156	Ho156	0.0220779	ec/beta+
Er156	Ho156_m1	0.977922	ec/beta+
Er157	Ho157	1	ec/beta+
Er157_m1	Er157	1	IT
Er158	Ho158	1	ec/beta+
Er159	Ho159	0.761001	ec/beta+
Er159	Ho159_m1	0.238999	ec/beta+
Er160	Ho160	1	ec/beta+
Er161	Ho161	1	ec/beta+
Er163	Ho163	0.999987	ec/beta+
Er163	Ho163_m1	1.35e-05	ec/beta+
Er165	Ho165	1	ec/beta+
Er167_m1	Er167	1	IT
Er169	Tm169	1	beta-
Er171	Tm171	1	beta-
Er172	Tm172	1	beta-
Er173	Tm173	1	beta-
Er174	Tm174	1	beta-
Er175	Tm175	1	beta-
Er176	Tm176	1	beta-
Er177	Tm177	1	beta-
Es240	Bk236	0.5	alpha
Es240	Cf240	0.5	ec/beta+
Es241	Bk237	0.5	alpha
Es241	Cf241	0.5	ec/beta+
Es242	Bk238	0.57	alpha
Es242	Cf242	0.43	ec/beta+
Es243	Bk239	0.3	alpha
Es243	Cf243	0.7	ec/beta+
Es244	Bk240	0.04	alpha
Es244	Cf244	0.96	ec/beta+
Es245	Bk241	0.4	alpha
Es245	Cf245	0.6	ec/beta+
Es246	Bk242	0.098997	alpha
Es246	Cf246	2.99991e-05	ec/beta+
Es246	Cf246	0.900973	ec/beta+
Es247	Bk243	0.07	alpha
Es247	Cf247	0.93	ec/beta+
Es247_m1	Bk243	1	alpha
Es248	Bk244	0.00250125	alpha
Es248	Cf248	0.997499	ec/beta+
Es249	Bk245	0.0057	alpha
Es249	Cf249	0.9943	ec/beta+
Es250	Bk246	0.03	alpha
Es250	Cf250	0.97	ec/beta+
Es250_m1	Cf250	1	ec/beta+
Es251	Bk247	0.005	alpha
Es251	Cf251	0.995	ec/beta+
Es252	Bk248	0.78	alpha
Es252	Cf252	0.22	ec/beta+
Es253	Bk249	1	alpha
